"PRICES-1","P-1","","ARPINO (Giuseppe Cesari d'Arpino, 1568-1640)","1585-91","1585 |e 1591","Arpino","Cesari, G.","CESARI, GIUSEPPE (CAVALIER D'ARPINO)","Italian","","Crucifixion with the Virgin and St. John; Crowning of the Virgin, Apostles at the Tomb","75 scudi for each of two frescoes","75      ","368 x 214 cm each","Fresco","Wall","3","","","Sacred","","Rome, S. Atanasio dei Greci","Santori, Giulio Antonio, Cardinal","Rome, S. Atanasio dei Greci","Röttgen, Herwarth: Il Cavalier Giuseppe Cesari D'Arpino, Rome: Ugo Bozzi, 2002, cat. 20-21","","",""
"PRICES-537","P-527","","CLAUDE","E.1671","1671","Claude Lorrain","Claude Lorrain","CLAUDE LORRAIN (CLAUDE GELLÉE)","French","","Landscape with St. George","E. 150 scudi","150","112 x 149 cm [p.mo 7 e 5]","Oil","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Antonio, Cardinal","Hartford, Wadsworth Atheneum","Röthlisberger, Marcel: Claude Lorrain: The Paintings, New Haven: Yale University Press, 1961, I, L.V. no. 73; Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 302, no. 223","An overdoor in a gilt frame; Antonio Barberini inventory, Rome, 1671.  An overdoor of the same size by Rosa was also appraised at 150 scudi (no. 231)","",""
"PRICES-538","P-528","","CLAUDE","E.1682","1682","Claude Lorrain","Claude Lorrain","CLAUDE LORRAIN (CLAUDE GELLÉE)","French","","Landscape with River","E. 300 scudi","300","156 x 112 cm [palmi 7 e 5]","Oil","Easel","","","","Landscape","","","","","Burke, Marcus B. and Peter Cherry: Collections of Paintings in Madrid, 1601-1755 (Documents for the History of Collecting, The Provenance Index of the Getty Information Institute), Los Angeles: The J. Paul Getty Trust, 1997, p. 747, no. 311","Described as with three small figures and sheep, in a gilt frame; Carpio inventory, Rome, 1682","",""
"PRICES-539","P-529","","CORTESE Giacomo (COURTOIS Jacques Il Borgognone1621-75)","E.1656","1656","Giacomo Cortese","Courtois, J.","COURTOIS, JACQUES (IL BORGOGNONE)","French","","Battle","E. 2 scudi","2","larger than ca. 65 x 50 cm [maggiore di tela da Testa]","Oil","Easel","","","","Battle","","","","","Rubsamen, Gisela: The Orsini Inventories, Malibu: The J. Paul Getty Museum, 1980, p. 8, no. 38","Paolo Giordano Orsini inventory, Rome, 1656","",""
"PRICES-540","P-530","","DOMENICHINO (Domenico Zampieri 1581-1641)","1616-18","1616 |e 1618","Domenichino","Domenichino","DOMENICHINO (DOMENICO ZAMPIERI)","Italian","","Life of Apollo","200 scudi for ten frescoes","200    ","ca. 310 x 200 cm (4); 265 x 210 cm (2); 200 x 90 cm (4)","Fresco","Wall","","","","Landscape","","Frascati, Villa Aldobrandini","Aldobrandini, Pietro, Cardinal","London, National Gallery (7 1/2); Frascati, Villa Aldobrandini (2 1/2)","Spear, Richard E.: Domenichino, New Haven and London: Yale University Press, 1982, I, cat. 55","The cycle was painted with the assistance of G. B. Viola and Alessandro Fortuna","",""
"PRICES-541","P-531","","DUGHET Gaspard (1615-75)","ca. 1645","1645","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscape","100 scudi","100 ","112 cm [cinque palmi]","Oil","Easel","","","","Landscape","","Florence, Medici collection","Medici, Leopoldo de', Grandduke","","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 21","Baldinucci relates that Dughet, while in Florence, got the commission through Cortona","",""
"PRICES-542","P-532","","DUGHET","1645/46-50/51","1645 |e 1651","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes with Prophets","16 frescoes: ca.10 scudi for each of the larger ones, 3 scudi for the smaller","16; 3","","Fresco","Wall","","","","Landscape","","Rome, S. Martino ai Monti","S. Martino ai Monti","Rome, S. Martino ai Monti","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 47","","",""
"PRICES-543","P-533","","DUGHET","1657","1657","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscape with the Creation Adam and Eve; Landscape with the Sacrifice of Cain and Abel","30 scudi for two frescoes","30    ","","Fresco","Wall","","","","Landscape","","Rome, Quirinal Palace, Gallery of Alexander VII","Alexander VII, Pope","Rome, Quirinal Palace, Gallery of Alexander VII","Wibiral, Norbert: ""Contribuiti alle ricerche sul cortonismo in Roma: i pittori della Galleria di Alessandro VII nel Palazzo del Quirinale,"" Bollettino d'arte, XLV, 1960, p. 162, no. 33; Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 104, doc. XV","Painted in collaboration with Lazzaro Baldi and Filippo Lauri (Dughet's payment was the lowest of the project)","",""
"PRICES-544","P-534","","DUGHET","1660","1660","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","90 scudi for two paintings","90    ","ca. 95 x135 cm [tela d'imperatore]","Oil","Easel","","","","Landscape","","Rome, Colonna collection","Colonna, Lorenzo Onofrio","","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 147, doc. XIX","","",""
"PRICES-545","P-535","","DUGHET","E.1661","1661","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscape","ca. 12 scudi [45 livres]","12","122 x 173 cm","Oil","Easel","","","","Landscape","","","","Montpellier?","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 578-79, no. 951","Mazarin inventory, Paris, 1661; Michel lists the painting as Montpellier(?).  A Grimaldi of similar size, no. 950, was evaluated at 90 livres","",""
"PRICES-546","P-536","","DUGHET","S.1661-62","1661 |e 1662","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","48 scudi for each of two paintings [40 ducatoni each]","48","","Oil","Easel","","","","Landscape","","","","","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 149, doc. XXIII","From Genoa, Castiglione's brother Salvatore recommended the two Dughets with figurine by Jan Miel, and two paintings by Sacchi, to Carlo II Gonzaga","",""
"PRICES-547","P-537","","DUGHET","S.1665","1665","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","S. 200 scudi for four paintings","200","89 x 112 cm [4 e 5 palmi]","Oil","Easel","","","","Landscape","","Messina, Ruffo collection","Ruffo, Antonio","","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, pp. 104, 150, doc. XXVI","From Rome, Abraham Brueghel advised Antonio Ruffo in Messina that at least 200 scudi were needed for the four paintings, and that Dughet's new work never costs less than 20 doppie (60  scudi); he also noted that a Claude the same size would cost twice as much","",""
"PRICES-548","P-538","","DUGHET","1666","1666","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","15 scudi [5 doppie] (1); 45 scudi [15 doble] (a pair)","15; 45","One probably 52 x 39 cm [2 x 1.5 palmi]","Oil","Easel","","","","Landscape","","Messina, Ruffo collection","Ruffo, Antonio","","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 150, doc. XXVI","From Rome, Abraham Brueghel cited the three paintings in letters to Antonio Ruffo in Messina","",""
"PRICES-549","P-539","","DUGHET","S.1666","1666","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscape","ca. 15 scudi [doppie 5 di Spagna]","15","39 x 52 cm [palmi 2 longho e palmo 1 1/2 alto]","Oil","Easel","","","","Landscape","","Messina, Ruffo collection","Ruffo, Antonio","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 96, no. 435","Bought in Rome by Abraham Brueghel for Ruffo; its frame cost another doppia","",""
"PRICES-550","P-540","","DUGHET","1671-72","1671 |e 1672","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","390 scudi","390 ","","","Frescoes","","","","Landscape","","Rome, Palazzo Borghese","Borghese, Giovan Battista","Rome, Palazzo Borghese","Fumagalli, Elena: Palazzo Borghese, committenza e decorazione privata, Rome: De Luca, 1994, p. 100, n. 162","It is unclear which of Dughet's frescoes are involved in these payments","",""
"PRICES-551","P-541","","DUGHET","1672","1672","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","100 scudi for five paintings","100    ","two large [grandi]","Gouache","Wall","","","","Landscape","","Rome, Palazzo Colonna","Colonna, Lorenzo Onofrio","Rome, Palazzo Colonna","Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 147, doc. XIX","50 scudi were for two large gouaches and 50 scudi for three overdoors","",""
"PRICES-552","P-542","","DUGHET","S.1677","1677","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscapes","S. 53 scudi for 6 paintings","53","small [piccoli]","Oil","Easel","","","","Landscape","","Rome, Colonna collection","Colonna, Lorenzo Onofrio","","Gozzano, Natalia: La quadreria di Lorenzo Onofrio Colonna. Prestigio nobiliare e collezionismo nella Roma barocca, Rome: Bulzoni Editore, 2004, p. 242","Colonna bought these paintings from Camillo Massimi","",""
"PRICES-553","P-543","","DUGHET","late","","Gaspard Dughet","Dughet","DUGHET, GASPARD (GASPARD POUSSIN)","French and Italian","","Landscape with Storm","300 scudi","300 ","","Oil","Easel","","","","Landscape","","Germany","","","Baldinucci, Filippo in Boisclair, Marie-Nicole: Gaspard Dughet, Paris: Arthéna, 1986, p. 25","Baldinucci relates that the Card. de Lorraine refused to pay the asking price whereupon Dughet sold it to Le Comte Berk","",""
"PRICES-554","P-544","","ELSHEIMER Adam (1578-1610)","S.1611","1611","Adam Elsheimer","Elsheimer, A.","ELSHEIMER, ADAM","German","","Flight into Egypt","S. 300 scudi","300","31 x 41 cm","Oil on copper","Easel","","","","Landscape","","","","Munich, Alte Pinakothek","Andrews, Keith: Adam Elsheimer: Paintings-Drawings-Prints, New York: Phaidon and Rizzoli, 1977, p. 51, doc. 18b and cat. 26","Rubens lamented that he could not afford to buy it at that price","",""
"PRICES-555","P-545","","ELSHEIMER","S. 1612-19","1612 |e 1619","Adam Elsheimer","Elsheimer, A.","ELSHEIMER, ADAM","German","","Scenes of the True Cross","S. 800 scudi for a seven-panel private altar","800","485 x 350 cm (1), 226 x 150 cm (2), 152 x 150 cm (4)","Oil on copper","Portable altar","","","","Sacred landscape","","","","Frankfurt, Städelsches Kunstinstitut","Andrews, Keith: Adam Elsheimer: Paintings-Drawings-Prints, New York: Phaidon and Rizzoli, 1977, p. 50, doc. 14 and cat. 16; Corti, Gino: ""Il 'Registro de' mandati' dell'ambasciatore granducale Piero Guicciardini e la committenza artistica fiorentina a Roma nel secondo decennio del Seicento,"" Paragone, no. 473, XL, 1989, p. 144, no. 52","Agostino Tassi advised Grandduke Cosimo II de' Medici to buy the altar but Lodovico Cigoli said it was not good enough for his collection; the initial asking price was 3000 scudi","",""
"PRICES-556","P-546","","FILIPPO NAPOLETANO (Teodoro Filippo di Liagno 1587-1629)","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Ritratto della chinea","90 scudi","90 ","ca. 200 x 260 cm [un quadro grande]","Oil","Easel","","","","Portrait","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","","Fumagalli, Elena: ""Collezionismo mediceo da Cosimo II a Cosimo III: lo stato degli studi e le ricerche in corso,"" in Geografia del collezionismo. Italia e Francia tra il XVI e il XVIII secolo, ed. Olivier Bonfait and Michel Hochmann, Rome: École Française de Rome, 2001, p. 244, n. 25","This was a ""portrait"" of a horse with a dwarf painted in Florence; its frame measured ca. 204 x 263 (Chiarini, 2007, p. 491)","",""
"PRICES-557","P-547","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Martyrdom St. Sebastian","80 scudi","80 ","72 x 87 cm [un quadretto]","Oil","Easel","","","","Landscape sacred","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","Florence, Uffizi.","Fumagalli, Elena: ""Collezionismo mediceo da Cosimo II a Cosimo III: lo stato degli studi e le ricerche in corso,"" in Geografia del collezionismo. Italia e Francia tra il XVI e il XVIII secolo, ed. Olivier Bonfait and Michel Hochmann, Rome: École Française de Rome, 2001, p. 244, n. 25; Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, cat. 31","Painted in Florence","",""
"PRICES-558","P-548","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Battle","40 scudi","40 ","29 x 39 cm [un quadretto]","Oil on copper","Easel","","","","Battle","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","Florence","Fumagalli, Elena: ""Collezionismo mediceo da Cosimo II a Cosimo III: lo stato degli studi e le ricerche in corso,"" in Geografia del collezionismo. Italia e Francia tra il XVI e il XVIII secolo, ed. Olivier Bonfait and Michel Hochmann, Rome: École Française de Rome, 2001, p. 244, n. 25; Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, cat. 37","Painted in Florence","",""
"PRICES-559","P-549","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","A Mill","30 scudi","30 ","30 x 23 cm [un quadretto]","Oil on copper","Easel","","","","Landscape (architecture)","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","Florence, Galleria Palatina, Palazzo Pitti","Fumagalli, Elena: ""Collezionismo mediceo da Cosimo II a Cosimo III: lo stato degli studi e le ricerche in corso,"" in Geografia del collezionismo. Italia e Francia tra il XVI e il XVIII secolo, ed. Olivier Bonfait and Michel Hochmann, Rome: École Française de Rome, 2001, p. 244, n. 25; Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, cat. 32","Painted in Florence","",""
"PRICES-560","P-550","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Fair of Impruneta","200 scudi","200 ","114 x 205 cm [un quadro grande]","Oil","Easel","","","","Landscape","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","Florence, Galleria Palatina, Palazzo Pitti","Fumagalli, Elena: ""Collezionismo mediceo da Cosimo II a Cosimo III: lo stato degli studi e le ricerche in corso,"" in Geografia del collezionismo. Italia e Francia tra il XVI e il XVIII secolo, ed. Olivier Bonfait and Michel Hochmann, Rome: École Française de Rome, 2001, p. 244, n. 25; Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, cat. 34","Painted in Florence","",""
"PRICES-561","P-551","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","","30 scudi for three paintings","30    ","","Oil","Easel","","","","","","Florence, Medici collection","Medici, Cosimo II de', Grandduke","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 489","Bought in Rome by Cosimo II's ambassador through the painter Giuseppe Vermiglio","",""
"PRICES-562","P-552","","FILIPPO NAPOLETANO","1618","1618","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Fire","10 scudi","10 ","19 cm [un terzo di braccio]","Oil on slate","Easel","","","","Landscape","","Florence, Molo collection","Molo, Gasparo dell'","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, pp. 489-90","","",""
"PRICES-563","P-553","","FILIPPO NAPOLETANO","E. 1617-21","1617 |e 1621","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Triumph of Death; Battle; Landscapes; Preaching of the Baptist; St. Anthony","E. 25 (2); E. 50 (5); E. 80 scudi (1)","25; 50; 80","","Oil","Easel","","","","Allegory landscape battle sacred","","","","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 489","Agostino Doria inventory, Genoa, 1617-21 (see Chiarini, p. 492, for the Doria inventory of 1625-41)","",""
"PRICES-564","P-554","","FILIPPO NAPOLETANO","S. 1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Crossing of the Red Sea","S. 40","40","95 x 67 cm [lungo p.mi 4 1/4, largo p.mi 3]","Oil","Easel","","","","Landscape","","","","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 492","Acquired by Card. Francesco Barberini from the estate of Card. Francesco Maria del Monte, where evaluated at 100 scudi","",""
"PRICES-565","P-555","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Darsena  or  Porsenna","60 scudi","60 ","large [quadro grande]","Oil","Easel","","","","","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 493","","",""
"PRICES-566","P-556","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","A Storm","60 scudi","60 ","large","Oil","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 493","","",""
"PRICES-567","P-557","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Barque of St. Peter","10 scudi","10 ","","Oil on lapis lazuli","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 493","Cited as ""per Mons. del Bene""","",""
"PRICES-568","P-558","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Aranjuez; Fontainbleau","8 scudi (2), 6 scudi (1), for three tapestry cartoons","8; 6","230 x 347 cm","Tempera on paper","Tapestry cartoons","","","","Landscape (architecture)","","Rome, Barberini collection","Barberini, Francesco, Cardinal","Rome, Barberini collection","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, cat. 132 and p. 493","Part of a series of six views of ""Castelli""","",""
"PRICES-569","P-559","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Landscape","20 scudi","20 ","","","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 493","Cited as ""per il Panzirolo""","",""
"PRICES-570","P-560","","FILIPPO NAPOLETANO","1628","1628","Filippo Napoletano","Filippo Napoletano","FILIPPO NAPOLETANO (FILIPPO D'ANGELI)","Italian","","Landscape","12 scudi","12 ","small [piccolo]","","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Chiarini, Marco: Teodoro Filippo di Liagno detto Filippo Napoletano, Florence: Centro Di, 2007, p. 493","","",""
"PRICES-571","P-561","","FRANCIONE Giovanni Fiammingo","1626ff.","1626ff.","Giovanni Francione","Francione, Giov.","FRANCIONE, GIOVANNI","Flemish","","Landscapes","10 scudi or less","10   ","large and small","Oil","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, pp. 485-86 et passim","Lavin indexes numerous works by this unknown landscape painter, as well as a ""Compagno di Francione""","",""
"PRICES-572","P-562","","GRIMALDI Giovanni Francesco (1606-80)","1641","1641","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","55 scudi for nine paintings","55    ","","","","","","","Landscape","","Frascati, Villa Rufinella","Sacchetti family","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 186, no. 23","","",""
"PRICES-573","P-563","","GRIMALDI","1644-45","1644 |e 1645","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes; Portrait of Pope Innocent","135 scudi","135 ","","Fresco and Oil","Ceiling and Easel","","","","Landscape portrait","","Rome, Palazzo Peretti","Peretti, Michele","Rome, Palazzo Peretti (landscapes)","Bartoni, Laura and Stefano Pierguidi, ""Gli affreschi di Giovanni Francesco Grimaldi e François Perrier nel salone di palazzo Peretti a Roma,"" Storia dell'arte, no. 99, 2000, pp. 95, 105, n. 16","The ceiling was painted n collaboration with François Perrier","",""
"PRICES-574","P-564","","GRIMALDI","1648","1648","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","12 scudi","12 ","","Drawings","Textile designs","","","","","","","Innocent X, Pope","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 276","Grimaldi was paid for designing a quilted bed cover and damasks","",""
"PRICES-575","P-565","","GRIMALDI","1651","1651","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Fruit","24 scudi","24 ","","Oil","","","","","Still Life","","","","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 289","The payment was ""dalli figli Paleotti""","",""
"PRICES-576","P-566","","GRIMALDI","1651","1651","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","72 for two paintings","72   ","ca. 95 x 135 cm [tele d'imperatore]","","","","","","","","","","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 289","The payment was ""dalli sig[no]r Falconieri""","",""
"PRICES-577","P-567","","GRIMALDI","1651","1651","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","200 scudi for four paintings","200    ","291 x 89 cm [alti palmi 13, largo 4]","","","","","","Landscape","","","","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 289","Grimaldi confirmed that ""[h]o ricevuto dal Sig[no]r Dom[enic]o Iacovacci scudi 200""","",""
"PRICES-578","P-568","","GRIMALDI","1652","1652","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","390 scudi","390 ","","","","","","","","","Rome, S. Lucia in Selci","S. Lucia in Selci","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, pp. 187-88, no. 30","The scope of the work is unknown","",""
"PRICES-579","P-569","","GRIMALDI","1652","1652","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","30 scudi","30 ","","","","","","","","","Rome, S. Lorenzo in Lucina","S. Lucia in Selci","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 187, no. 28","The scope of the work is unknown","",""
"PRICES-580","P-570","","GRIMALDI","1652-54","1652 |e 1654","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","15 scudi","15 ","Small [piccolo]","Oil","Easel","","","","Landscape?","","","Daliot","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 290","The payment was from ""monsieur Daliot""","",""
"PRICES-581","P-571","","GRIMALDI","1652-54","1652 |e 1654","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Madonna","18 scudi","18 ","","Oil","Easel","","","","Sacred","","","Bornia","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 290","The payment was from ""monsieur Bornia""","",""
"PRICES-582","P-572","","GRIMALDI","1652-54","1652 |e 1654","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","90 scudi for four paintings","90    ","","Oil","Easel","","","","Landscape","","","","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. p. 290","The payment was ""dal sig[no]r Michel inglese""","",""
"PRICES-583","P-573","","GRIMALDI","1655","1655","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","174 scudi for eight paintings and other work","174       ","","","","","","","Landscape?","","Rome, Casino della Borne","Bornia","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, pp. 187, no. 27 and 290","This perhaps was not the full payment: ""saldo da monsieur della Bornia p[er] otto pezzi di quadro e per le piture fatte alla sua vigna""","",""
"PRICES-584","P-574","","GRIMALDI","1655","1655","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Adoration of the Shepherds; Flight into Egypt; etc.","600 scudi","600 ","","Fresco","Chapel decoration","","","","Sacred landscape","","Tivoli, Duomo, Cappella dell Immacolata Concezione","Tivoli, Duomo","Tivoli, Duomo, Cappella dell Immacolata Concezione","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, pp.137-40, 291","","",""
"PRICES-585","P-575","","GRIMALDI","1655","1655","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","18 and 25.8 scudi for two paintings","18; 25","one large [grande]","Oil on copper","","","","","Landscape?","","","Riviera","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 291","Both payments were from ""monsieur d[el]la Riviera""","",""
"PRICES-586","P-576","","GRIMALDI","1655","1655","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","45 scudi for three paintings","45    ","ca. 65 x 50 cm [tela da testa]","Oil","","","","","Landscape","","","","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 291","","",""
