"GERMANINV-211","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0438","","0208","Pieter Paulus Rubens","","RUBENS, PETER PAUL","","Flemish","","","","","","Kopf eines kleinen Mädchens.  Holz.  Br. 1 f.; H. 1 f. 5 z.","Kopf eines kleinen Mädchens","","","31D13","Maiden","","Gemälde","holz","1 x 1.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-212","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0446","","0209","Rubens","","RUBENS, PETER PAUL","","Flemish","","school of","","school","","Zwei weibliche lebensgrosse Kniestücke.  Leinwand.  Br. 2 f. 10 z.; H. 3 f. 6 z.","Zwei weibliche lebensgrosse Kniestücke","","","31D15","Woman","","Gemälde","leinwand","2.10 x 3.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-213","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0449","","0210","Georg Philipp Rugendas","","RUGENDAS, GEORG PHILIPP (I)","","German","","","","","","Gruppe von Kriegern zu Pferde.  Leinwand.  Br. 1 f. 9 z. 3 l; H. 1 f. 2 z.","Gruppe von Kriegern zu Pferde","","","45D21 (+22)","Cavalry, horsemen","","Gemälde","leinwand","1.9.3 x 1.2","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-214","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0450","","0211","Johannes Ruland","","NEW","","NEW","","","","","","Landschaft; vorn ein Hirt.  Leinwand.  Br. 1 f. 6 z.; H. 1 f. 1 z.","Landschaft; vorn ein Hirt","","","25H1 (+1) : 47I221","Landscape with Figures and Shepherd","","Gemälde","leinwand","1.6 x 1.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-215","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0461","","0212","Jakob Ruysdael","","RUISDAEL, JACOB VAN","","Dutch","","","","","","Eichengruppe am Meeresufer.  Holz.  Br. 1 f. 11 z. 11 l.; H. 1 f. 4 z. 11 l.","Eichengruppe am Meeresufer","","","25H2 (+1)","Landscape with Water and Figures","","Gemälde","holz","1.11.11 x 1.4.11","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-216","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0468","","0213","Warnard (Werner) van Rysen","","NEW","","NEW","","","","","","Badende Mädchen in einer einfachen Landschaft.  Holz. Br. 11 z. 6 l.; H. 1 f. 2 z. 6 l.","Badende Mädchen in einer einfachen Landschaft","","","31A54","Bathing","","Gemälde","holz","11.6 x 1.2.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-217","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0468","","0214","Sa di Venezia","","NEW","","NEW","","","","","","Heilige Familie in einer Landschaft.  Kupfer.  Br. 6 z.; H. 8 z. 6 l.","Heilige Familie in einer Landschaft","","","73B81","Holy Family (Alone), 'Trinitas terrestris'","","Gemälde","kupfer","6 x 8.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-218","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0469","","0215","Egidius (Gilles) Sadeler","","SADELER, EGIDIUS (II)","","Flemish","","","","","","Sebastian an einen Baum gebunden und von Pfeilen verwundet. Leinwand.  Br. 4 f. 2 z.; H. 6 f. 10 z.","Sebastian an einen Baum gebunden und von Pfeilen verwundet","","","11H SEBASTIAN","Sebastian","","Gemälde","leinwand","4.2 x 6.10","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-219","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0481","","0216","Joachim von Sandrart","","SANDRART, JOACHIM VON (I)","","German","","school of","","school","","Bildniss eines Ritters, die Hand ans Schwert legend. Leinwand.  Br. 2 f. 9 z.; H. 3 f. 4 z.","Bildniss eines Ritters, die Hand ans Schwert legend","","","61B1","Unknown Portrait","","Gemälde","leinwand","2.9 x 3.4","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-220","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0510","","0217","Johann Franz Schinagl","","NEW","","NEW","","","","","","Landschaft mit der Aussicht auf eine Ebene.  Holz.  Br. 1 f. 9 z. 6 l.; H. 1 f. 4 z.","Landschaft mit der Aussicht auf eine Ebene","","","25H1","Landscape in the Temperate Zone","","Gemälde","holz","1.9.6 x 1.4","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-221","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0541","","0218","Johann Baptist Seele","","SEELE, JOHANN BAPTIST","","German","","","","","","Brustbild des Fürsten Joseph Wilhelm von Hohenzollern-Hechingen.  Br. 2 f. 2 z. 6 l.; H. 3 f. 1 z.","Brustbild des Fürsten Joseph Wilhelm von Hohenzollern-Hechingen","","","61B2 HOHENZOLLERN-HECHINGEN, JOSEPH WILHELM VON, PRINCE 11","Hohenzollern-Hechingen, Joseph Wilhem von, Prince","","Gemälde","","2.2.6 x 3.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-222","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0541","","0219","Johann Baptist Seele","","SEELE, JOHANN BAPTIST","","German","","","","","","Brustbild der Fürstin Therese von Hohenzollern-Hechingen, geb. Prinzessin von Zeil-Wurzach. Br. 2 f. 2 z. 6 l.; H. 3 f. 1 z.","Brustbild der Fürstin Therese von Hohenzollern-Hechingen, geb. Prinzessin von Zeil-Wurzach","","","61BB2 HOHENZOLLERN-HECHINGEN, THERESE VON, PRINCESS 11","Hohenzollern-Hechingen, Therese von, Princess","","Gemälde","","2.2.6 x 3.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-223","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0541","","0220","Johann Baptist Seele","","SEELE, JOHANN BAPTIST","","German","","","","","","Kniestück des Fürsten Friedrich Herrmann Otto von Hohenzollern-Hechingen.  Leinwand. Br. 2 f. 6 z. 4 l.; H. 3 f. 2 z. 6 l.","Kniestück des Fürsten Friedrich Herrmann Otto von Hohenzollern-Hechingen","","","61B2 HOHENZOLLERN-HECHINGEN, FRIEDRICH H. OTTO VON 11","Hohenzollern-Hechingen, Friedrich H. Otto von","NEW","Gemälde","leinwand","2.6.4 x 3.2.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-224","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0541","","0221","Johann Baptist Seele","","SEELE, JOHANN BAPTIST","","German","","","","","","Lebensgrosses Standbild des Fürsten Herrmann von Hohenzollern-Hechingen mit der Aussicht auf die Burg Hohenzollern.  Br. 4 f. 3 z. 3 l.; H. 6 f. 6 z. 6 l.","Lebensgrosses Standbild des Fürsten Herrmann von Hohenzollern-Hechingen mit der Aussicht auf die Burg Hohenzollern","","","61B2 HOHENZOLLERN-HECHINGEN, HERRMANN VON, PRINCE 11","Hohenzollern-Hechingen, Herrmann von, Prince","NEW","Gemälde","","4.3.3 x 6.6.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-225","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0541","","0222","Johann Baptist Seele","","SEELE, JOHANN BAPTIST","","German","","","","","","Kniestück einer Hohenzollerschen Prinzessin in weissem Kleide mit einem Buche.  Leinwand.  Br. 2 f. 3 z.; H. 2 f. 10 z.","Kniestück einer Hohenzollerschen Prinzessin in weissem Kleide mit einem Buche","","","61BB2 HOHENZOLLERN, PRINCESS 11","Hohenzollern, Princess","NEW","Gemälde","leinwand","2.3 x 2.10","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-226","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0542","","0223","Daniel Seghers","","SEGHERS, DANIEL","","Flemish","","","","","","Blumengewinde vor einer Nische, in welcher Maria mit dem Kinde steht.  Leinwand.  Br. 1 f. 10 z. 3 l.; H. 2 f. 6 z.","Blumengewinde vor einer Nische, in welcher Maria mit dem Kinde steht","","","11F4","Madonna and Child","","Gemälde","leinwand","1.10.3 x 2.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-227","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0577","","0224","Jan van Steen","","STEEN, JAN","","Dutch","","","","","","Ländliches Volksfest; viele Personen belustigen sich vor einem alten Gebäude.  Leinwand.  Br. 3 f. 5 z. 9 l.; H. 2 f. 8 z. 5 l.","Ländliches Volksfest; viele Personen belustigen sich vor einem alten Gebäude","","","25H1 (+1)","Landscape with Figures","","Gemälde","leinwand","3.5.9 x 2.8.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-228","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0578","","0225","Jan van Steen","","STEEN, JAN","","Dutch","","","","","","Zahlreiche Gesellschaft von Männern, Frauen und Kindern in einem Wirthshause.  Leinwand.  Br. 2 f. 6 z.; H. 2 f. 1 z. 11 l.","Zahlreiche Gesellschaft von Männern, Frauen und Kindern in einem Wirthshause","","","43B31","Public House","","Gemälde","leinwand","2.6 x 2.1.11","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-229","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0579","","0226","Jan van Steen","","STEEN, JAN","","Dutch","","","","","","Schlafende Dame, welcher ein hinter ihr stehender Mann Tabaksrauch ins Gesicht bläst.  Holz.  Br. 1 f.; H. 1 f. 2 z. 5 l.","Schlafende Dame, welcher ein hinter ihr stehender Mann Tabaksrauch ins Gesicht bläst","","","31D15 : 31B1@31B1","Woman Sleeping@Sleeping","","Gemälde","holz","1 x 1.2.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-230","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0584","","0227","Franz Steinfeld","","STEINFELD, FRANZ (1787)","","Austrian","","","","","","Waldlandschaft mit einem Teiche.  Holz.  Br. 1 f. 1 z.; H. 1 f. 3 z.","Waldlandschaft mit einem Teiche","","","25H2","Landscape with Water","","Gemälde","holz","1.1 x 1.3","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-231","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0592","","0228","T. Stranover","","STRANOVIUS, TOBIAS","","German","","","","","","Fruchtstück mit Papageien und Eichkätzchen.  Leinwand.  Br. 4 f. 6 z. 4 l.; H. 3 f. 5 z.","Fruchtstück mit Papageien und Eichkätzchen","","","41E1 : 25F35 PARROT : 41C653","Still Life with Parrot and Fruit","","Gemälde","leinwand","4.6.4 x 3.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-232","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0595","","0229","Bernardo Strozzi","","STROZZI, BERNARDO","","Italian","","","","","","Christus mit den Jüngern zu Emaus.  Skizze. Leinwand. Br. 11 z. 6 l.; H. 7 z. 10 l.","Christus mit den Jüngern zu Emaus","","","73E341","The journey to Emmaus: The two men (Cleopas and Peter) meet Christ (sometimes they are dressed as pilgrims)","","Gemälde","leinwand","11.6 x 7.10","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-233","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0595","","0230","Bernardo Strozzi","","STROZZI, BERNARDO","","Italian","","","","","","Christus mit den Jüngern zu Emaus.  Kniestück. Leinwand.  Br. 5 f. 6 z.; H. 4 f. 5 z.","Christus mit den Jüngern zu Emaus","","","73E341","The journey to Emmaus: The two men (Cleopas and Peter) meet Christ (sometimes they are dressed as pilgrims)","","Gemälde","leinwand","5.6 x 4.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-234","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0601","","0231","Herman Swanevelt","","SWANEVELT, HERMAN VAN","","Dutch","","","","","","Kleine Gebirgslandschaft.  Holz.  Br. 10 z. 1 l.; H. 8 z. 1 l.","Kleine Gebirgslandschaft","","","25H11","Landscape with Mountains","","Gemälde","holz","10.1 x 8.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-235","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0613","","0232","David Teniers, der jungere","","TENIERS, DAVID (THE YOUNGER)","","Flemish","","","","","","Fischmarkt mit vielen Figuren und Geräthschaften. Leinwand.  Br. 2 f. 7 z. 2 l.; H. 1 f. 9 z. 6 l.","Fischmarkt mit vielen Figuren und Geräthschaften","","","46B11 : 41C68","Fish Market","","Gemälde","leinwand","2.7.2 x 1.9.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-236","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0613","","0233","David Teniers, der jüngere","","TENIERS, DAVID (THE YOUNGER)","","Flemish","","","","","","Reitergefecht.  Holz.  Br. 8 z.; H. 10 z. 1 l.","Reitergefecht","","","45H3 (+22)@45D21 (+22)","Battle on Land with Cavalry, Horsemen@Cavalry, horsemen","","Gemälde","holz","8 x 10.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-237","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0626","","0234","Gerard Terburg","","BORCH, GERARD TER (II)","","Dutch","","","","","","Alter Gelehrter in seinem Studierzimmer.  Leinwand.  Br. 1 f. 10 z. 1 l.; H. 2 f. 1 z. 3 l.","Alter Gelehrter in seinem Studierzimmer","","","49C3","Scholar, Philosopher","","Gemälde","leinwand","1.10.1 x 2.1.3","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-238","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0648","","0235","Benvenuto Tisio","","GAROFALO, BENVENUTO TISI DA","","Italian","","","","","","Katharina mit dem Rade.  Kupfer.  Br. 4 z.; H. 5 z.","Katharina mit dem Rade","","","11HH CATHERINE","Catherine","","Gemälde","kupfer","4 x 5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-239","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0649","","0236","Dominicus van Tol","","TOL, DOMENICUS VAN","","Dutch","","","","","","Ein Arzt betrachtet den ihm von einer weinenden Frau überbrachten Urin eines Kranken.  Holz.  Br. 1 f. 1 z.; H. 1 f. 5 z.","Ein Arzt betrachtet den ihm von einer weinenden Frau überbrachten Urin eines Kranken","","","49G1","Physician, Doctor","","Gemälde","holz","1.1 x 1.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-240","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0653","","0237","Bartolomeo Torreggiani","","TORREGIANI, BARTOLOMEO","","Italian","","","","","","Jtaliänische Landschaft.  Leinwand.  Br. 2 f. 4 z.; H. 1 f. 10 z.","Jtaliänische Landschaft","","","25H1 : 61D ITALIA","Landscape: Italia","","Gemälde","leinwand","2.4 x 1.10","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-241","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0659","","0238","Kornelis Troost","","TROOST, CORNELIS","","Dutch","","","","","","Schlact bei Tagesbeleuchtung.  Leinwand.  Br. 3 f. 7 z. 10 l.; H. 3 f. 11 z.","Schlact bei Tagesbeleuchtung","","","45H3","Battle","","Gemälde","leinwand","3.7.10 x 3.11","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-242","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0659","","0239","Kornelis Troost","","TROOST, CORNELIS","","Dutch","","","","","","Schlact bei Nachtbeleuchtung.  Leinwand.  Br. 3 f. 7 z. 10 l.; H. 3 f. 11 z.","Schlact bei Nachtbeleuchtung","","","45H3","Battle","","Gemälde","leinwand","3.7.10 x 3.11","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-243","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0659","","0240","Kornelis Troost","","TROOST, CORNELIS","","Dutch","","","","","","Eine Familie in Trauer empfängt einen Besuch.  Holz.  Br. 2 f. 1 z.; H. 2 f. 4 z. 2 l.","Eine Familie in Trauer empfängt einen Besuch","","","33A3","Visiting; Receiving Guests; Elegant Company","","Gemälde","holz","2.1 x 2.4.2","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-244","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0665","","0241","Jakob van der Ulft","","ULFT, JACOB VAN DER","","Dutch","","","","","","Triumphzug von einer grossen Volksmenge vor römischen Gebäuden.  Holz.  Br. 1 f. 11 z. 6 l.; H. 1 f. 3 z. 2 l.","Triumphzug von einer grossen Volksmenge vor römischen Gebäuden","","","11Q758","Procession","","Gemälde","holz","1.11.6 x 1.3.2","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-245","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0675","","0242","Charles Amedee Philippe Vanloo","","VANLOO, CHARLES AMÉDÉE PHILIPPE","","French","","","","","","Kniestück des Prinzen Heinrich von Preussen, Bruders Friedrichs II.  Leinwand.  Br. 3 f. 4 z. 6 l.; H. 4 f. 7 z.","Kniestück des Prinzen Heinrich von Preussen, Bruders Friedrichs II","","","61B2 HEINRICH OF PRUSSIA 11","Heinrich of Prussia","NEW","Gemälde","leinwand","3.4.6 x 4.7","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-246","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0676","","0243","Charles Andre Vanloo","","VANLOO, CHARLES ANDRÉ (CARLE VANLOO)","","French","","","","","","Die Jungfrau von Orléans, die Schafe hütend. Leinwand.  Br. 3 f. 5 z.; H. 4 f. 9 z. 5 l.","Die Jungfrau von Orléans, die Schafe hütend","","","47I221 (+22)","Shepherdess","","Gemälde","leinwand","3.5 x 4.9.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-247","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0677","","0244","Andrea del Sarto Vannucchi","","ANDREA DEL SARTO","","Italian","","","","","","Christi Grablegung.  Holz.  Br. 3 f. 8 l.; H. 3 f. 8 z.","Christi Grablegung","","","73D76","Christ's entombment (possibly by angels)","","Gemälde","holz","3.8 x 3.8","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-248","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0679","","0245","Andrea del Sarto Vannucchi","","ANDREA DEL SARTO","","Italian","","","","","","Eigenbildniss in grauem Mantel und schwarzem Baret; in der einen Hand hält er die Handschuhe.  Kniestück.  Holz.  Br. 2 f. 3 z. 4 l.; H. 3 f. 1 l.","Eigenbildniss in grauem Mantel und schwarzem Baret; in der einen Hand hält er die Handschuhe","","","61B2 SARTO, ANDREA DEL 11@48B3","Sarto, Andrea del@Portrait, Self-Portrait of Artist","","Gemälde","holz","2.3.4 x 3.1","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-249","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0680","","0246","Pietro Perugino Vannucci","","PERUGINO (PIETRO DI CRISTOFORO VANNUCCI)","","Italian","","","","","","Maria mit dem Kinde auf dem Throne; rechts Augustinus, links Hieronymus.  Holz.  Br. 5 f. 6 z.; H. 6 f. 5 z.","Maria mit dem Kinde auf dem Throne; rechts Augustinus, links Hieronymus","","","11F61 : 11H AUGUSTINE : 11H JEROME","Madonna and Child with Augustine and Jerome","","Gemälde","holz","5.6 x 6.5","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-250","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0682","","0247","Gaspare Vanvitelli","","WITTEL, GASPAR VAN","","Dutch and Italian","","","","","","Ansicht von Rom mit der Engelsburg.  Leinwand.  Br. 4 f. 7 z.; H. 3 f. 10 z.","Ansicht von Rom mit der Engelsburg","","","25I1 : 61E ROMA : 61F CASTEL SANT'ANGELO","Roma: Castel Sant'Angelo","","Gemälde","leinwand","4.7 x 3.10","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-251","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0685","","0248","Pietro della Vecchia","","PIETRO DELLA VECCHIA","","Italian","","","","","","Die Königin Tomyris empfängt die Botschaft von der verlorenen Schlact gegen die Perser.  Kniestück. Leinwand.  Br. 5 f. 2 z.; H. 3 f. 7 z. 8 l.","Die Königin Tomyris empfängt die Botschaft von der verlorenen Schlact gegen die Perser","","","98C TOMYRIS","Tomyris","","Gemälde","leinwand","5.2 x 3.7.8","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-252","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0696","","0249","Tiziano Vecellio","","TIZIANO VECELLIO","","Italian","","copy after","","copy after","","Liegende Venus mit Amor; lebensgrosse ganze Figur. Leinwand.  Br. 6 f. 3 z.; H 4 f. 3 z.","Liegende Venus mit Amor","","","92C454","Venus and Cupid","","Gemälde","leinwand","6.3 x 4.3","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-253","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0705","","0250","Adriaen van de Velde","","VELDE, ADRIAEN VAN DE","","Dutch","","","","","","Kleine Landschaft mit einer Ruine; vorn mehrere Figuren auf einem Kahne.  Holz.  Br. 11 z. 6 l.; H. 11 z.","Kleine Landschaft mit einer Ruine; vorn mehrere Figuren auf einem Kahne","","","25I9 (+1)","Landscape with Ruins and Figures","","Gemälde","holz","11.6 x 11","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-254","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0706","","0251","Adriaen van de Velde","","VELDE, ADRIAEN VAN DE","","Dutch","","","","","","Landschaft mit Kühen und Schafen.  Leinwand.  Br. 2 f. 2 z.; H. 1 f. 3 z. 4 l.","Landschaft mit Kühen und Schafen","","","25H1 : 25F1","Landscape with Animals","","Gemälde","leinwand","2.2 x 1.3.4","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-255","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0709","","0252","Willem van de Velde, der jüngere","","VELDE, WILLEM VAN DE (II)","","Dutch","","","","","","Ruhige See mit mehreren Schiffen; vorn ein Kahn mit Figuren. Holz.  Br. 1 f. 9 l.; H. 10 z. 2 l.","Ruhige See mit mehreren Schiffen; vorn ein Kahn mit Figuren","","","46C21","Ships","","Gemälde","holz","1.9 x 10.2","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-256","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0714","","0253","Simon van Verelst","","VERELST, SIMON PIETERSZ.","","Dutch","","","","","","Blumenstück.  Leinwand. Br. 1 f. 10 z. 6 l.; H. 2 f. 6 z.","Blumenstück","","","41E1 : 25G41","Still Life with Flowers","","Gemälde","leinwand","1.10.6 x 2.6","","","","","","","","","","","","","","","Vol. II"
"GERMANINV-257","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0720","","0254","Claude Joseph Vernet","","VERNET, CLAUDE JOSEPH","","French","","school of","","school","","Seeküste; rechts ein grosser Thurm; viele Figuren. Leinwand.  Br. 3 f. 6 z. 6 l.; H. 2 f. 7 z. 8 l.","Seeküste; rechts ein grosser Thurm; viele Figuren","","","25H23","Seascape","","Gemälde","leinwand","3.6.6 x 2.7.8","","","","","","","","","","","","","","","Vol. II"
