"FRENCHINFO-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRENCHINFO-147","146","","France","France","Paris","Paris","Inventory","Herries, Robert","","","","","","banquier","rue du Bac","","","","","","","","","","","","","","","1794/08/19","1","No","HERRIES, Anglois, Banquier, Rue du BAC, emigré","","","","","Archives nationales, Minutier central","Paris, France","F17 * 372, f. 97","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Herries, Robert, Sir","not input"
"FRENCHINFO-148","147","","France","France","Paris","Paris","Inventory","Mouchy, Philippe de Noailles, duc de","","","","1715-1794","","","rue de l'Université no 293","","","","","","","","","","","","","","","1794/08/22","4","Yes","Noailles-Mouchy Philippe de, Marechal de France","","","","","Archives nationales, Minutier central","Paris, France","F17 1266-7, no 133","Bailey |f Colin","Photocopy","","","","","Provenance Index has also the transcription of the part concerning paintings in the same inventory but dated 1794/08/20, Archives Nationales, no F17 * 372, f.98","","","Collectors File: Mouchy, Philippe de Noailles, duc de","not input"
"FRENCHINFO-149","148","","France","France","Paris","Paris","Inventory","Luynes, Paul d'Albert de","","","","","","","hôtel de Luynes","Luynes, Louis Joseph Charles Amable d'Albert, duc de","Albert, Pauline Sophie, comtesse d'","","","","","","","","","","","","","1789/12/09","3","No","Donation par le cardinal d'Albert de Luynes, archevêque de Sens à ses petits-neveux Louis Joseph Charles Amable d'Albert de Luynes et Madame Pauline Sophie Comtesse d'Albert chanoinesse de St. Pierre de Remiremont","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XCII, 932","Py |f Geneviève and Michel","Typed Transcription","","","","","The document is not an inventory but an act of donation.","","","Collectors File: Luynes, Paul d'Albert de, cardinal","not input"
"FRENCHINFO-150","149","","France","France","Paris","Paris","Inventory","Le Brun, Pierre","","","","1703-1771","","","rue de l'Arbre sec, paroisse St Germain l'Auxerrois","Bouffé, Françoise","Le Brun, Jean Baptiste Pierre","Le Brun, Joseph Alexandre","Le Brun, Pierre Louis","Le Brun, Pierre Laurent","Le Brun, Marie François","Le Brun, Jean Charles","_","1748-1813","_","_","_","_","_","1771/06/25","33","No","L'an mil sept cent soixante unze le mercredy vingt sixième jour du mois de juin, à la requeste de damoiselle Françoise Bouffé veuve du sieur Pierre Le Brun maître peintre de l'académie de St Luc, demeurante à Paris rue de l'Arbre sec, paroisse St Germain l'Auxerrois, stimulante en son nom à cause de la communauté de biens qui a été entre elle et ledit feu sieur son mari qu'elle se reservee accepter ou a laquelle elle renoncera par la suite ainsi qu'elle avisera par conseil que comme curatrice aux causes et tutrice aux actions immobiliaires de sieur Jean Baptiste Pierre Le Brun, peintre, son fils aîné et dudit feu son mari, âgé de vingt trois ans quatre mois, émancipé d'âge par lettre qu'il a obtenu en la chancellerie du Palais a Paris ... et tutrice de Joseph Alexandre Le Brun âgé seize ans, Pierre Louis Le Brun âgé de dix ans, Pierre Laurent Le Brun âgé de neuf ans, Marie François Le Brun âgé huit ans et Jean Charles Le Brun âgé de sept ans, le tout ou environ, enfans aussi dudit feu sieur Le Brun et de ladite dame à présent sa veuve, les cinq derniers non émancipés, ... héritiers chacun pour un sixième dudit feu Pierre Le Brun leur père.  A la conservation des droits desdittes parties il va être procédé par ... les notaires soussignés à l'inventaire de tous les biens meubles ... dépendans de la succession dudit feu sieur Le Brun ... lesdits effets trouvés et estans dans un appartement au troisième étage d'une maison seize susd. rue et paroisse ... où ledit sieur Le Brun et décédé le unze may dernier ...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXIV, 858","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File:  Le Brun, Pierre","not input"
"FRENCHINFO-151","150","","France","France","Paris","Paris","Inventory","Bonnet, Silvain","","","","1650-1705","","peintre","","Bonnet, Guillaume","Bonnet, Jean Baptiste","Bonnet, Silvain |d autres fils et filles de","","","","","","","","","","","","1705/01/29","7","No","Inventaire après décès de Silvain Bonnet, peintre sculpteur ordinaire du Roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXXIV, 326","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File: Bonnet, Silvain","not input"
"FRENCHINFO-152","151","","France","France","Paris","Paris","Inventory","Scalberge, Pierre","Le Tellier, Marie","husband of Le Tellier, Marie","wife of Scalberge, Pierre","1592-1640","_","","","Boté, Sara","","","","","","","","","","","","","","1640/12/27","11","No","Inventaire après décès de Pierre Scalberge m.e peintre et valet de chambre ordinaire du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LII, 18","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File: Scalberge, Pierre","not input"
"FRENCHINFO-153","152","","France","France","Paris","Paris","Inventory","Picart, Jean Michel","Richard, Marie","husband of Richard, Marie","wife of Picart, Jean Michel","1600-1682","_","","carrefour du Pont Neuf isle du pallais, paroisse St Barthelemy","Picart, Marie |d les enfants de feue Marie Picart","Picart, Marie Thérèse","","","","","","","","","","","","","1680/03/28","16","No","Inventaire des biens de Michel Picart peintre ordinaire du roi et m.e peintre à Paris au décès de sa seconde femme, Marie Richard","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XCVII, 53","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File: Picart, Jean Michel","not input"
"FRENCHINFO-154","153","","France","France","Paris","Paris","Inventory","Doniol, Thérèse Victoire","Poisallolle de Nanteuil, Germain Edme","wife of Poisallolle de Nanteuil, Germain Edme","husband of Doniol, Thérèse Victoire","d. 1787","_","","rue d'Enfer, paroisse St Séverin","","","","","","","","","","","","","","","1787/01/23","5","No","Inventaire après décès de D.lle Th. Victoire Doniol, femme de Germain Edme Poisallolle de Nateuil ancien fermier des Messageries","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 839","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File: Doniol, Thérèse Victoire","not input"
"FRENCHINFO-155","154","","France","France","Paris","Paris","Inventory","Laisné, Marie","Dumas, Jean Augustin","wife of Dumas, Jean Augustin","husband of Laisné, Marie","d. 1690","_","","rue St Denis parroisse St Eustache","","","","","","","","","","","","","","","1690/07/31","5","No","Inventaire après décès de Marie Laisné, femme de Jean Augustin Dumas ancien secretaire de la Princesse Palatine","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXII, 244","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File: Laisné, Marie","not input"
"FRENCHINFO-156","155","","France","France","Paris","Paris","Valuation","Pompadour, Jeanne Antoinette Poisson, marquise de","","épouse séparée de Mre Charles Guillaume Lenormant, chevalier","","1721-1764","","Protectrice des Arts","Hôtel de Pompadour, rue du Faubourg St Honoré, Paris; Château de Saint-Ouen, Saint-Ouen; Hôtel de la Reynie, Paris; Ermitage de Versailles, Versailles; Hôtel de Pompadour, Versailles; Verrerie du Bas-Meudon, Bas-Meudon; Caves de Sèvres, Sèvres; Hôtel de Belle-Isle, Paris; Couvent des Capucines, Paris; Château de Menars; Château d'Auvilliers; Hôtel de Marigny, Paris.","Marigny, Abel-François Poisson de Vandières, marquis de","","","","","","","1727-1781","","","","","","","1764/06/27","","No","L'an mil sept cent soixante quatre, le mercredy vingt-septième jour du mois de juin, trois heures de relevée, A la requeste de très haut et très puissant prince Charles de Rohan, mareschal, prince de Soubise [Note en bas de page : Charles de Rohan, prince de Soubise, né à Paris en 1715, était entré dans l'armée fort jeune, et sut de bonne heure conquérir les bonnes grâces de Louis XV. Nommé lieutenant général en 1748, il devint le protégé, le confident, l'ami de Mme de Pompadour et son allié à la cour. Battu à Rosbach, vainqueur à Lutzelberg, surtout grâce à Chevert, il reçut le bâton de maréchal et entra au Conseil comme ministre d'État. En 1761, il se retira du service actif, resta fidèle et habile courtisan de Louis XV et de Mme de Pompadour, dont il fut, comme on le voit, l'exécuteur testamentaire. Séduisant, homme d'esprit, sans moralité, bon soldat, mais mauvais officier, il devait dans la suite s'attacher à Mme Du Barry, comme il s'était attaché à Mme de Chateauroux, puis à Mme de Pompadour. Il mourut en 1787.], au nom et comme exécuteur des testament et codicils olographes de très haute et très puissante Dame Madame Jeanne Antoinette Poisson, duchesse, marquise de Pompadour et de Menars, dame de Nozieux, Saint-Ouen et autres lieux, l'une des Dames du Palais de la Reyne, épouse séparée de Mre Charles Guillaume Lenormant, chevalier;[...]","Du Tartre |d notaire au Châtelet","Baron le jeune |d notaire au Châtelet","","","Archives nationales, Minutier central","Paris, France","M.C.: LVI, 113","Py |f Geneviève and Michel","Typed Transcription@Publication","","","Cordey, Jean. Inventaire des biens de Madame de Pompadour rédigé après son décès, 1939, Paris.","","","","","Collectors' File: Pompadour, marquise de","input"
"FRENCHINFO-157","156","","France","France","Paris","Paris","Valuation","Lauraguais, Elisabeth Pauline de Gand, comtesse de","","","","","","","Rue de Lille","","","","","","","","","","","","","","","1794/05/25","1","Yes","Registre de reception des objets d'art et antiquité trouvés chez les émigrés et comdamnés...","","","","","Archives nationales, Minutier central","Paris, France","F17*372 f.65","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Lauraguais, Elisabeth Pauline de Gand, comtesse de","not input"
"FRENCHINFO-158","157","","France","France","Paris","Paris","Inventory","Choiseul, Louis-Honorine Crozat du Châtel, duchesse de","Choiseul, Etienne-François, duc de","wife of Choiseul, Etienne-François, duc de","husband of Choiseul, Louis-Honorine Crozat du Châtel, duchesse de","d. 1801","_","","Rue Choiseul","","","","","","","","","","","","","","","1794/06/27","2","Yes","[not provided by consultant]","","","","","Archives nationales, Minutier central","Paris, France","F17*372 f.94","Bailey |f Colin","Handwritten Transcription","","","","","The invnetory is missing from the file","","","Collectors File: Choiseul, duc de","not input"
"FRENCHINFO-159","158","","France","France","Paris","Paris","Inventory","Berry, Charles-Ferdinand de Bourbon, duc de","Berry, Marie-Caroline-Ferdinande-Louise princesse des Deux Siciles, duchesse de","husband of Berry, Marie-Caroline-Ferdinande-Louise duchesse de","wife of Berry, Charles-Ferdinand de Bourbon duc de","1778-1820","_","","Palais de l'Elysée Bourbon, rue du Faubourg St Honoré","Artois, Louise-Marie-Thereze d'","Berry, Marie-Caroline-Ferdinande-Louise princesse des Deux Siciles, duchesse de |d l'enfant de (dont son altesse royale Madame la Duchesse de Berry est enceinte)","","","","","","","","","","","","","1820/07/04","32","No","Renseignements sur les collections du duc de berry, assassiné le 13 février 1820","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LV, 297","Arquié-Bruley |f Françoise","Photocopy","","","","","","","","Collectors File: Berry, duc de","not input"
"FRENCHINFO-160","159","","France","France","Paris","Paris","Inventory","Rougemont, Etienne Jacques Armand","","","","","","","rue Grammont, no 2","","","","","","","","","","","","","","","1794/09/12","1","Yes","ROUGEMONT, Etienne Jacques Armand","","","","","Archives nationales, Minutier central","Paris, France","F17*372 f.102","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Rougement, Etienne Jacques Armand","not input"
"FRENCHINFO-161","160","","France","France","Paris","Paris","Inventory","Choiseul Daillecourt, Michel-Félix-Victor, comte de","","","","b. 1754","","","rue de Choiseul","","","","","","","","","","","","","","","1794/07/27","1","Yes","Tableaux","","","","","Archives nationales, Minutier central","Paris, France","F17*372 f.95-96","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Choiseul D'Aillecourt, Michel Félix","not input"
"FRENCHINFO-162","161","","France","France","Paris","Paris","Inventory","Choiseul-Gouffier, Marie-Gabriel-Florent-Auguste, comte de","","","","1752-1817","","","rue de Choiseul","","","","","","","","","","","","","","","1794/07/27","1","Yes","Meme Maison chez Choiseul Gouffier Tableaux","","","","","Archives nationales, Minutier central","Paris, France","F17*372 f.96-97","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Choiseul-Gouffier, Marie-Gabriel-Florent-Auguste, comte de","not input"
"FRENCHINFO-163","162","","France","France","Paris","Paris","Inventory","Autichamp, Charles Antoine François d'","","","","1739-1793","","","rue de Lille","","","","","","","","","","","","","","","1793/10/09","3","Yes","AUTICHAMP, L'abbé Charles Antoine François d'","","","","","Archives nationales, Minutier central","Paris, France","F17*1266/7 no.6","Bailey |f Colin","Photocopy@Handwritten Transcription","","","","","","","","Collectors File: Autichamp, d'","not input"
"FRENCHINFO-164","163","","France","France","Paris","Paris","Inventory","Maubec, Louis Gabriel de Pianelli, marquis de","","","","","","","Rue des Francs Bourgeois","","","","","","","","","","","","","","","1794/06/20","1","Yes","MAUBEC, Louis Gabriel de Pianelli, Marquis de","","","","","Archives nationales, Minutier central","Paris, France","F17*372, f.71","Bailey |f Colin","Handwritten Transcription","","","","","","","","Collectors File: Maubec, Louis Gabriel de Pianelli, marquis de","not input"
"FRENCHINFO-165","164","","France","France","Paris","Paris","Inventory","Louvois,  Anne de Souvré, marquise de","","","","d. 1715","","","hôtel de la rue Richelieu, paroisse St Roch","","","","","","","","","","","","","","","1715/12/06","28","No","Inventaire après décès d'Anne de SOUVRÉ, marquise de LOUVOIS, veuve de François Michel LE TELLIER, marquis de LOUVOIS, comte de TONNERRE, ministre et secrétaire d'Etat","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CXIII, 269","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Louvois, marquise de","not input"
"FRENCHINFO-166","165","","France","France","Paris","Paris","Inventory","Foacier, Jacques","Mouquet, Charlotte","husband of Mouquet, Charlotte","wife of Foacier, Jacques","d. 1736","d. 1715","peintre","Isle notre dame parroisse st Louis","","","","","","","","","","","","","","","1715/10/04","4","No","Inventaire des biens de Jacques Foacier, peintre a la mort de Charlotte Mouruet sa femme","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXVI, 296","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Foacier, Jacques","not input"
"FRENCHINFO-167","166","","France","France","Paris","Paris","Inventory","Goussainville, Aymard Jean Nicolay, marquis de","","","","d. 1785","","","place Royale","","","","","","","","","","","","","","","1785/04/06","2","Yes","Inventaire après décès d'Aymard Jean de NICOLAY marquis de GOUSSAINVILLE","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CXII, 805B","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Goussainville, Aymard-Jean Nicolaï, marquis de","not input"
"FRENCHINFO-168","167","","France","France","Paris","Paris","Inventory","Condé, Louis, Prince de","","","","1668-1710","","","Château de Saint Maur; Château de la Vigne du Petit Bourbon; Maison de la Cassinne","","","","","","","","","","","","","","","1710/04/26","2","No","Inventaire après décès de Louis, duc de Bourbon, prince de Condé, prince du sang gouverneur de Bourgogne et de Bresse","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XCII, 352","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Condé, Louis, Prince de (duc de Bourbon)","not input"
"FRENCHINFO-169","168","","France","France","Paris","Paris","Inventory","Largillière, Nicolas de","Forest, Marguerite Elisabeth","husband of Forest, Marguerite Elisabeth","wife of Largillière, Nicolas de","1656-1746","_","peintre","rue Geoffroy Langevin, paroisse St. Merry","","","","","","","","","","","","","","","1746/03/26","13","Yes","Inventaire après décès de Nicolas de Largillière peintre ordinaire du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIV, 329","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File:  Largillière, Nicolas de","not input"
"FRENCHINFO-170","169","","France","France","Paris","Paris","Inventory","Fuentes, Alphonsine Louise Julie Felice d'Egmont Pignatelly, comtesse de","Fuentes, Louis Gonzague Pignatelly de Gonzague d'Arragon de Mont Cayer, comte de","wife of Fuentes, Louis Gonzague Pignatelly de Gonzague d'Arragon de Mont Cayer, comte de","husband of Fuentes, Alphonsine Louise Julie Felice d'Egmont Pignatelly, comtesse de","d. 1786","_","","Soissons","","","","","","","","","","","","","","","1786/08/28","1","No","Inventaire après le décès de la princesse d'Egmont Pignatelli comtesse de Fuentès","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LIII, 612","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Egmont-Pignatelli","not input"
"FRENCHINFO-171","170","","France","France","Paris","Paris","Inventory","Sanson, Claude","","","","d. 1719","","","rue des Vieux Augustins","","","","","","","","","","","","","","","1719/10/04","2","No","Inventaire apès décès de CLAUDE SANSON, maître peintre","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIII, 202","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Sanson, Claude","not input"
"FRENCHINFO-172","171","","France","France","Paris","Paris","Inventory","Le Clerc de Lesseville, Eustache","","","","d. 1724","","","rue des Bernardins","","","","","","","","","","","","","","","1724/02/04","2","Yes","Inventaire après décès d'Eustache Le Clerc de Lesseville, maitre ordinaire en la chambre des comtes","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XI, 468","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Le Clerc de Lesseville, Eustache","not input"
"FRENCHINFO-173","172","","France","France","Paris","Paris","Inventory","Barbezieux, Louis François Marie Le Tellier, Marquis de Louvois","","","","1668-1701","","","Chateau de Versailles: Chateau de l'Estang près Saint Cloud","","","","","","","","","","","","","","","1701/02/04","3+","No","Inventaire après décès de Louis François Marie LE TELLIER chevalier marquis de BARBEZIEUX et de LOUVOIS (3ème fils de Louvois)","","","","","Archives Nationales, Minutier Central","Paris, France","M.C.: LVIII, 206","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File:  Barbésieux, Louis-François-Marie Le Tellier, marquis de (marquis de Louvois)","not input"
"FRENCHINFO-174","173","","France","France","Paris","Paris","Inventory","Condé, Henri Jules de Bourbon, prince de","","","","1643-1709","","","Château d'Écouen","","","","","","","","","","","","","","","1709/05/07","13","No","Inventaire après décès de S.A.S. Monseigneur Henry Jules de Bourbon, prince de Condé, décédé le 1er avril en son hôtel à Paris rue Neuve St Lambert","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XCII, 390","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Condé, Henri-Jules de Bourbon, prince de","not input"
"FRENCHINFO-175","174","","France","France","Paris","Paris","Inventory","Vrayen, Marie","Bodasse, Magnus","wife of Bodasse, Magnus","husband of Vrayen, Marie","-1707","_","","rue Bourg l'Abbé, paroisse Saint Leu, Saint Gilles","","","","","","","","","","","","","","","1707/12/20","3","No","Inventaire après décès de Marie VRAYEN, femme de Magnus BODASSE, maistre batteur d'or à Paris, y demeurant rue Bourg l'Abbé, paroisse Saint Leu, Saint Gilles","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXX, 182","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Vrayen, Marie","not input"
"FRENCHINFO-176","175","","France","France","Paris","Paris","Inventory","Le Flament, Jean","","","","d. 1720","","","rue de la Monnoye, paroisse St. Germain l'Auxerrois","","","","","","","","","","","","","","","1721/01/02","2","No","Inventaire, après décès de Jean LE FLAMAND marchand, bourgeois de paris, de ses biens trouvés en la maison dont il était en partie propriétaire, et où il est décédé le 15 novembre 1720, rue de la Monnoye, paroisse St Germain l'Auxerrois","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIII, 213","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File:  Le Flament, Jean","not input"
"FRENCHINFO-177","176","","France","France","Paris","Paris","Inventory","La Vrillière, Louis Phélypeaux de","","","","1598-1681","","","Rue des Petits-Champs, L'hôtel de La Vrillière","La Vrillière, Louis Phélypeaux de","","","","","","","","","","","","","","1681/06/13","10","Yes","Inventaire après le décès de Messire Louis Phélypeaux de La Vrillière, Secrétaire d'État; Le 13 juin 1681, a la requête de:  Louis Phélypeaux de la Vrillière, chevalier, marquis de La Vrillière, fils du défunt (représenté par Jacques Sandrier); Balthazard Phélypeaux de La Vrillière, chevalier, marquis de Châteauneuf, fils du défunt (représenté par Jacques Sandrier); Damoiselle Marie Gabrielle de Rochechouart, fille mineure de défunt Messire Claude de Rochechouart, chevalier, comte de Tonnecharente et de dame Marie Phélypeaux de La Vrillière, jadis son épouse, petite-fille du défunt (peprésenté par ses oncles Balthazard et Raymond); Michel Phélypeaux, archvèque de Bourges, fils du défunt; Raymond Phélypeaux, Comte de Saint-Florentin, fils du défunt; Pierre Phélypeaux, chevalier de Saint-Jean de Jérusalem fils mineur du défunt; par devant Charles Sainfray et Jean Chuppin, notaires. Domestiques présents à l'inventaire: Sieur Dubois, secrétaire, gardien de l'hôtel; Marguerite Boudoir, femme de charge; François Sauvage, valet de chambre; Antoine Blanchard, suisse; Claude Mauroy, jardinier; ...  Ensuivent les tableaux estans en divers lieux et endroitz dud. hostel dont la prisée a été faite comme dict est par Vuimy, sergent, et appelé pour donner avis le sieur Pierre Bourguignon, peintre ordinaire du roi et de son Académie Royalle demeurant rue Saint-Honoré, parroisse Saint-Germain l'Auxerrois ...","","","","","Archives nationales, Minutier central","Paris, France","XXXIII, 349","","Publication","","","Cotté, Sabine. Inventaire après décès de Louis Phélypeaux de La Vrillière, Archives de l'Art Français, May 1985, pp.89-100.","","Inventory divided by rooms of location; values given in livres; measurements not given, but unusual shapes denoted, and sometimes size is given in general terms, such as grand, petit, en longeur, and en hauteur; descriptions also of bordures which I take to mean frames, although the direct translation is edges.","","","","input"
"FRENCHINFO-178","177","","France","France","Paris","Paris","Inventory","Hebert, Antoine","","","","d. 1711","","","au coin de la rue des Nonindières quay des Ormes","","","","","","","","","","","","","","","1711/03/06","6","No","Inventaire après décès de Antoine Hebert maître peintre sculpteur à Paris, dans une maison sise à Paris au coin de la rue des Nonindières quay des Ormes où ledit Hebert est décédé le 16 janvier dernier","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXVI, 252","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors Files:  Hebert, Antoine","not input"
"FRENCHINFO-179","178","","France","France","Paris","Paris","Inventory","Devisien, Joseph","","","","d. 1722?","","","rue St. Antoine, paroisse St. Paul","","","","","","","","","","","","","","","1722/02/23","2","No","Inventaire après décès de sieur Joseph Devisien Bourgeois de Paris, demeurant rue St. Antoine, paroisse St. Paul","","","","","Archives nationales, Minutier central","Paris, France","M.C.:  CV, 1152","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File:  Devisien, Joseph","not input"
"FRENCHINFO-180","179","","France","France","Paris","Paris","Inventory","Andry, Jean","","","","d. 1715(?)","","","rue des Trois Maures paroisse St. Jacques de la Boucherie","Philipart, Justine Marguerite","","","","","","","","","","","","","","1715/04/01","6","No","Inventaire après décès du sieur Jean Andry, marchand bourgeois de Paris y demeurant rue des Trois Maures paroisse St. Jacques de la Boucherie, à la requête de sa femme Justine Marguerite Philipart","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIII, 183","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Andry, Jean","not input"
"FRENCHINFO-181","180","","France","France","Paris","Paris","Inventory","Fontaine Desmonts, Marie-Anne","","","","d. 1712","","","rue de Grenelle au quartier St. Germain des Prez, paroisse St. Sulpice","Aligre, Etienne d'","","","","","","","d. 1715","","","","","","","1712/06/13","2","No","Inventaire après décès de haulte et puissante dame Dame Marie Anne Fontaine Desmonts, épouse de haut et puissant Seigneur messire Estienne Daligre, chevalier seigneur de La Riviere et autres lieux, conseiller du Roi en ses conseils, président à mortier du Parlement, demeurant en son hostel rue de Grenelle au quartier St. Germain des Prez, paroisse St. Sulpice","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CXVII, 691","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors file:  Fontaine Desmonts, Marie-Anne","not input"
"FRENCHINFO-182","181","","France","France","Paris","Paris","Inventory","Pomponne, Simon-Arnauld Pomponne, marquis de","","","","1618-1699","","","Place des Victoires, paroisse St. Eustache","Ladvocat, Catherine","","","","","","","","","","","","","","1700/12/01","3","No","Inventaire après décès de haut et puissant seigneur Messire Simon Arnauld de Pomponne, chevalier marquis dudit lieu, sire et baron de Ferières, Chambrais et Uquinville, ministre et secrétaire d'Etat, surintendant général des postes et relais de France, à la requête de haute et puissante dame Catherine Lavocat sa veuve, demeurant à Paris en son hôtel Place des Victoires, paroisse St. Eustache","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 451","Py |f Geneviève and Michel","Typed Transcription@Photocopy","","","","","","","","Collectors File:  Pomponne, Simon Arnauld Pomponne, marquis de","not input"
"FRENCHINFO-183","182","","France","France","Paris","Paris","Inventory","Martin, Jacques François","","","","d. 1770","","","rue Neuve St. Martin paroisse St. Nicolas des Champs","Ottini, Annonicatte Barbe Benoise Rose Gertrude","Martin, Jacques François |d [?]","Bonnet d'Anval, Philbert |d [?]","","","","","","","","","","","","1770/05/04","5","Yes","Inventaire après décès de Sieur Jacques François Martin, peintre à Paris, à la requête de sa veuve Dlle Annonicatte Barbe Benoise Rose Gertrude Ottini, demeurante rue Neuve St. Martin paroisse St. Nicolas des Champs (........) comme aussy à la requête de Sieur Jacques François Martin matre sculpteur et ancien Recteur de l'académie de St. Luc (......) père dudit defunct Sr Martin, Plus à la requête de Sr Philbert Bonnet d'Anval peintre professeur de l'académie de St. Luc demeurant rue de Beauregard paroisse Notre Dame de Bonne Nouvelle (beau-frère du défunt); inventaire fait au troisième et quatrième étages de ladite maison rue Neuve St. Martin (........)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 714","Py |f Geneviève and Michel","Typed Transcription@Photocopy","","","","","His widow is assumed to be a beneficiary; whether or not the other two mentioned in the introduction to the inventory--the deceased's father and brother-in-law--were also beneficiaries is not sure, although it seems likely.","","","Collectors File: Martin, Jacques François","not input"
"FRENCHINFO-184","183","","France","France","Paris","Paris","Inventory","Savary, Jean François","","","","","","","rue de l'Echelle","","","","","","","","","","","","","","","1718/04/26","10","No","Inventaire après décès de messire Jean François Savary prêtre chanoine de Mets, doyen des conseillers au parlement de ladite ville de Mets, et garde des Sceaux de la Chancellerie établie près le parlement de Mets en ce qui concerne les biens et affaires de Paris et autres endroits du Royaume excepté laditte ville de Metz, les biens inventoriés trouvez et estant es lieux occupés par ledit defunct Savary lorsqu'il était à Paris, dépendans d'une maison sise à Paris rue de l'Echelle, dont il estoit propriétaire.","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIII, 194","Py |f Geneviève and Michel","Photocopy@Typed Transcription","","","","","","","","Collectors File:  Savary, Jean François","not input"
"FRENCHINFO-185","184","","France","France","Paris","Paris","Inventory","Silvestre, Louis","","","","d. 1749","","","rue du Mail paroisse St Eustache","","","","","","","","","","","","","","","1749/04/26","3","Yes","Inventaire après décès du sieur Louis Silvestre peintre ordinaire du Roy demeurant à Paris, rue du Mail paroisse St Eustache, à la requête de: - Damoiselle Margueritte Charvillat sa veuve, commune en biens avec lui; - Demoiselle Elisabeth margueritte Silvestre, fille majeure, sa fille - Le sieur Louis Barere, maître peintre à Paris et Henriette Suzanne Silvestre sa femme, gendre et fille du défunt; - Dlle Marie Margueritte Silvestre, fille majeure, aussi fille du défunt","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 571","Py |f Geneviève and Michel","Typed Transcription@Photocopy","","","","","Neither Louis Silvestre the elder nor the younger as noticed in Thieme-Becker  fit the death date of this inventory, marital and filial relationships.  Perhaps the deceased is some collateral of those two.","","","Collectors File:  Silvestre, Louis","not input"
